,0
2998,1
2999,9
3000,4
3001,7
3002,9
3003,7
3004,1
3005,7
3006,6
3007,9
3008,2
3009,2
3010,0
3011,2
3012,7
3013,3
3014,8
3015,9
3016,0
3017,5
3018,9
3019,7
3020,5
3021,5
3022,3
3023,7
3024,4
3025,2
3026,9
3027,3
3028,1
3029,7
3030,0
3031,0
3032,4
3033,0
3034,5
3035,4
3036,0
3037,1
3038,6
3039,5
3040,0
3041,6
3042,3
3043,4
3044,4
3045,8
3046,6
3047,1
3048,5
3049,7
3050,6
3051,1
3052,3
3053,5
3054,6
3055,6
3056,4
3057,2
3058,7
3059,5
3060,7
3061,4
3062,0
3063,3
3064,3
3065,0
3066,4
3067,8
3068,3
3069,3
3070,8
3071,0
3072,4
3073,4
3074,3
3075,3
3076,5
3077,0
3078,7
3079,4
3080,0
3081,6
3082,7
3083,3
3084,2
3085,4
3086,4
3087,2
3088,6
3089,9
3090,5
3091,3
3092,5
3093,1
3094,8
3095,1
3096,2
3097,4
3098,4
3099,0
3100,2
3101,9
3102,0
3103,8
3104,5
3105,7
3106,2
3107,1
3108,3
3109,4
3110,7
3111,5
3112,1
3113,7
3114,0
3115,4
3116,1
3117,8
3118,6
3119,0
3120,1
3121,3
3122,3
3123,0
3124,3
3125,6
3126,2
3127,5
3128,0
3129,1
3130,7
3131,4
3132,6
3133,7
3134,5
3135,5
3136,3
3137,3
3138,1
3139,3
3140,6
3141,9
3142,1
3143,4
3144,0
3145,9
3146,3
3147,6
3148,7
3149,8
3150,4
3151,3
3152,3
3153,2
3154,3
3155,3
3156,2
3157,0
3158,2
3159,3
3160,6
3161,6
3162,9
3163,9
3164,0
3165,1
3166,0
3167,9
3168,7
3169,7
3170,2
3171,2
3172,5
3173,4
3174,9
3175,6
3176,4
3177,4
3178,2
3179,3
3180,9
3181,8
3182,9
3183,4
3184,8
3185,8
3186,9
3187,9
3188,9
3189,4
3190,9
3191,9
3192,9
3193,5
3194,9
3195,9
3196,1
3197,1
3198,1
3199,3
3200,6
3201,7
3202,4
3203,4
3204,9
3205,5
3206,4
3207,8
3208,6
3209,6
3210,9
3211,6
3212,0
3213,8
3214,4
3215,7
3216,5
3217,9
3218,4
3219,1
3220,4
3221,0
3222,1
3223,7
3224,1
3225,3
3226,3
3227,2
3228,3
3229,0
3230,4
3231,9
3232,3
3233,4
3234,9
3235,2
3236,7
3237,9
3238,1
3239,8
3240,4
3241,9
3242,1
3243,1
3244,4
3245,1
3246,4
3247,0
3248,9
3249,1
3250,7
3251,8
3252,9
3253,0
3254,9
3255,2
3256,0
3257,7
3258,0
3259,3
3260,8
3261,2
3262,2
3263,8
3264,2
3265,4
3266,9
3267,7
3268,3
3269,6
3270,3
3271,4
3272,6
3273,0
3274,3
3275,3
3276,3
3277,9
3278,2
3279,7
3280,3
3281,7
3282,8
3283,2
3284,1
3285,4
3286,2
3287,0
3288,4
3289,0
3290,5
3291,3
3292,7
3293,3
3294,2
3295,5
3296,3
3297,1
3298,3
3299,5
3300,0
3301,4
3302,1
3303,1
3304,1
3305,0
3306,2
3307,9
3308,3
3309,5
3310,7
3311,5
3312,4
3313,8
3314,8
3315,6
3316,4
3317,1
3318,2
3319,5
3320,0
3321,9
3322,7
3323,7
3324,2
3325,9
3326,1
3327,3
3328,8
3329,3
3330,5
3331,0
3332,7
3333,7
3334,7
3335,6
3336,9
3337,5
3338,3
3339,7
3340,9
3341,7
3342,3
3343,7
3344,1
3345,1
3346,8
3347,3
3348,1
3349,0
3350,7
3351,1
3352,3
3353,7
3354,0
3355,1
3356,9
3357,9
3358,4
3359,7
3360,0
3361,1
3362,8
3363,6
3364,1
3365,8
3366,1
3367,3
3368,3
3369,0
3370,6
3371,0
3372,6
3373,3
3374,5
3375,8
3376,0
3377,7
3378,7
3379,0
3380,0
3381,9
3382,3
3383,6
3384,3
3385,9
3386,9
3387,1
3388,3
3389,4
3390,4
3391,2
3392,5
3393,7
3394,0
3395,2
3396,8
3397,1
3398,0
3399,3
3400,1
3401,0
3402,5
3403,2
3404,3
3405,5
3406,2
3407,6
3408,3
3409,5
3410,2
3411,1
3412,3
3413,5
3414,0
3415,3
3416,5
3417,6
3418,8
3419,4
3420,8
3421,9
3422,1
3423,9
3424,1
3425,2
3426,3
3427,7
3428,8
3429,8
3430,9
3431,5
3432,6
3433,8
3434,6
3435,2
3436,2
3437,7
3438,8
3439,2
3440,0
3441,1
3442,0
3443,4
3444,7
3445,1
3446,4
3447,6
3448,2
3449,3
3450,8
3451,8
3452,0
3453,3
3454,4
3455,3
3456,1
3457,7
3458,4
3459,7
3460,0
3461,1
3462,7
3463,8
3464,4
3465,1
3466,5
3467,6
3468,0
3469,6
3470,9
3471,3
3472,7
3473,8
3474,5
3475,0
3476,3
3477,2
3478,3
3479,8
3480,5
3481,7
3482,3
3483,7
3484,6
3485,0
3486,2
3487,0
3488,1
3489,9
3490,6
3491,0
3492,2
3493,5
3494,5
3495,4
3496,5
3497,7
3498,0
3499,9
3500,4
3501,2
3502,9
3503,6
3504,3
3505,6
3506,1
3507,5
3508,3
3509,7
3510,0
3511,5
3512,7
3513,1
3514,2
3515,2
3516,8
3517,6
3518,7
3519,6
3520,8
3521,4
3522,0
3523,3
3524,1
3525,6
3526,5
3527,2
3528,1
3529,1
3530,0
3531,2
3532,0
3533,1
3534,1
3535,9
3536,4
3537,3
3538,8
3539,4
3540,2
3541,1
3542,9
3543,8
3544,5
3545,3
3546,6
3547,5
3548,3
3549,8
3550,2
3551,2
3552,9
3553,9
3554,1
3555,1
3556,1
3557,4
3558,9
3559,3
3560,5
3561,7
3562,5
3563,4
3564,5
3565,2
3566,2
3567,0
3568,6
3569,5
3570,6
3571,7
3572,4
3573,1
3574,1
3575,6
3576,8
3577,9
3578,5
3579,3
3580,1
3581,1
3582,0
3583,5
3584,0
3585,7
3586,5
3587,8
3588,9
3589,1
3590,7
3591,9
3592,3
3593,3
3594,3
3595,4
3596,7
3597,9
3598,0
3599,7
3600,0
3601,3
3602,4
3603,2
3604,7
3605,1
3606,4
3607,8
3608,4
3609,6
3610,5
3611,6
3612,4
3613,7
3614,8
3615,9
3616,8
3617,5
3618,5
3619,4
3620,5
3621,3
3622,8
3623,5
3624,8
3625,8
3626,9
3627,9
3628,4
3629,3
3630,1
3631,1
3632,3
3633,4
3634,7
3635,6
3636,1
3637,5
3638,4
3639,6
3640,6
3641,6
3642,0
3643,6
3644,9
3645,0
3646,1
3647,0
3648,5
3649,2
3650,7
3651,0
3652,6
3653,2
3654,2
3655,7
3656,3
3657,2
3658,2
3659,8
3660,6
3661,8
3662,1
3663,7
3664,8
3665,2
3666,9
3667,5
3668,2
3669,9
3670,1
3671,2
3672,5
3673,9
3674,0
3675,2
3676,6
3677,1
3678,8
3679,4
3680,4
3681,9
3682,2
3683,0
3684,2
3685,7
3686,6
3687,2
3688,3
3689,1
3690,4
3691,0
3692,4
3693,7
3694,6
3695,0
3696,1
3697,7
3698,6
3699,3
3700,7
3701,4
3702,9
3703,8
3704,2
3705,6
3706,0
3707,5
3708,8
3709,1
3710,5
3711,2
3712,3
3713,4
3714,8
3715,2
3716,3
3717,3
3718,2
3719,0
3720,1
3721,7
3722,3
3723,6
3724,9
3725,1
3726,3
3727,9
3728,9
3729,1
3730,2
3731,7
3732,7
3733,8
3734,6
3735,7
3736,9
3737,8
3738,1
3739,2
3740,7
3741,6
3742,6
3743,6
3744,8
3745,5
3746,5
3747,1
3748,0
3749,5
3750,1
3751,5
3752,0
3753,4
3754,6
3755,1
3756,7
3757,0
3758,7
3759,8
3760,1
3761,8
3762,2
3763,0
3764,6
3765,1
3766,2
3767,2
3768,9
3769,4
3770,9
3771,6
3772,3
3773,7
3774,4
3775,9
3776,9
3777,3
3778,6
3779,0
3780,3
3781,6
3782,8
3783,1
3784,2
3785,7
3786,2
3787,6
3788,9
3789,8
3790,6
3791,8
3792,2
3793,6
3794,9
3795,1
3796,5
3797,6
3798,1
3799,1
3800,7
3801,8
3802,0
3803,5
3804,0
3805,4
3806,1
3807,1
3808,9
3809,4
3810,9
3811,5
3812,1
3813,2
3814,9
3815,1
3816,6
3817,9
3818,3
3819,7
3820,6
3821,9
3822,5
3823,9
3824,6
3825,9
3826,5
3827,9
3828,8
3829,0
3830,0
3831,7
3832,1
3833,3
3834,0
3835,3
3836,8
3837,8
3838,9
3839,0
3840,5
3841,4
3842,6
3843,9
3844,7
3845,9
3846,3
3847,3
3848,1
3849,5
3850,7
3851,6
3852,4
3853,5
3854,0
3855,8
3856,3
3857,6
3858,4
3859,4
3860,2
3861,7
3862,3
3863,2
3864,4
3865,8
3866,1
3867,0
3868,1
3869,3
3870,7
3871,8
3872,3
3873,1
3874,4
3875,3
3876,9
3877,8
3878,1
3879,1
3880,8
3881,7
3882,3
3883,3
3884,9
3885,8
3886,4
3887,0
3888,5
3889,1
3890,6
3891,2
3892,2
3893,1
3894,2
3895,8
3896,2
3897,7
3898,2
3899,0
3900,2
3901,4
3902,2
3903,0
3904,9
3905,9
3906,7
3907,4
3908,8
3909,1
3910,6
3911,0
3912,7
3913,7
3914,7
3915,7
3916,0
3917,3
3918,9
3919,9
3920,7
3921,2
3922,4
3923,7
3924,1
3925,7
3926,1
3927,1
3928,5
3929,5
3930,9
3931,0
3932,4
3933,1
3934,4
3935,2
3936,2
3937,0
3938,7
3939,4
3940,3
3941,0
3942,3
3943,6
3944,4
3945,2
3946,9
3947,2
3948,3
3949,0
3950,1
3951,0
3952,5
3953,7
3954,1
3955,6
3956,3
3957,7
3958,1
3959,6
3960,0
3961,7
3962,3
3963,1
3964,9
3965,5
3966,3
3967,7
3968,9
3969,7
3970,4
3971,9
3972,8
3973,4
3974,5
3975,4
3976,1
3977,7
3978,8
3979,9
3980,5
3981,6
3982,3
3983,0
3984,4
3985,1
3986,7
3987,9
3988,7
3989,1
3990,7
3991,1
3992,4
3993,3
3994,6
3995,0
3996,7
3997,4
3998,1
3999,6
4000,5
4001,5
4002,6
4003,1
4004,0
4005,2
4006,7
4007,7
4008,6
4009,9
4010,0
4011,9
4012,4
4013,2
4014,4
4015,5
4016,8
4017,9
4018,6
4019,1
4020,1
4021,9
4022,1
4023,9
4024,7
4025,3
4026,6
4027,1
4028,7
4029,1
4030,9
4031,2
4032,9
4033,1
4034,3
4035,3
4036,0
4037,4
4038,5
4039,5
4040,8
4041,0
4042,9
4043,1
4044,6
4045,9
4046,4
4047,8
4048,6
4049,4
4050,9
4051,4
4052,8
4053,0
4054,3
4055,6
4056,9
4057,0
4058,3
4059,7
4060,0
4061,3
4062,8
4063,7
4064,1
4065,5
4066,3
4067,1
4068,2
4069,0
4070,5
4071,7
4072,4
4073,9
4074,4
4075,6
4076,5
4077,4
4078,2
4079,3
4080,8
4081,7
4082,4
4083,7
4084,1
4085,3
4086,8
4087,2
4088,2
4089,9
4090,3
4091,4
4092,2
4093,4
4094,2
4095,6
4096,0
4097,3
4098,8
4099,6
4100,8
4101,3
4102,3
4103,1
4104,2
4105,7
4106,8
4107,0
4108,4
4109,0
4110,8
4111,6
4112,2
4113,8
4114,2
4115,8
4116,4
4117,2
4118,5
4119,7
4120,2
4121,2
4122,8
4123,4
4124,1
4125,6
4126,4
4127,7
4128,7
4129,0
4130,7
4131,3
4132,6
4133,7
4134,7
4135,4
4136,0
4137,8
4138,3
4139,8
4140,9
4141,4
4142,6
4143,9
4144,2
4145,5
4146,8
4147,4
4148,8
4149,1
4150,0
4151,2
4152,2
4153,5
4154,9
4155,8
4156,4
4157,0
4158,3
4159,7
4160,4
4161,0
4162,4
4163,9
4164,5
4165,6
4166,5
4167,9
4168,1
4169,6
4170,9
4171,6
4172,9
4173,3
4174,1
4175,4
4176,9
4177,7
4178,9
4179,2
4180,5
4181,1
4182,6
4183,4
4184,1
4185,6
4186,3
4187,1
4188,2
4189,5
4190,2
4191,4
4192,4
4193,0
4194,9
4195,6
4196,2
4197,6
4198,7
4199,8
4200,3
4201,8
4202,0
4203,9
4204,0
4205,2
4206,9
4207,6
4208,8
4209,9
4210,4
4211,0
4212,4
4213,1
4214,3
4215,5
4216,7
4217,0
4218,2
4219,4
4220,2
4221,3
4222,1
4223,0
4224,3
4225,1
4226,5
4227,8
4228,6
4229,8
4230,1
4231,9
4232,3
4233,1
4234,2
4235,9
4236,8
4237,1
4238,7
4239,2
4240,8
4241,5
4242,5
4243,0
4244,3
4245,7
4246,0
4247,2
4248,7
4249,9
4250,8
4251,2
4252,6
4253,6
4254,7
4255,7
4256,3
4257,6
4258,2
4259,3
4260,0
4261,5
4262,4
4263,4
4264,6
4265,5
4266,5
4267,5
4268,2
4269,9
4270,7
4271,0
4272,1
4273,7
4274,9
4275,6
4276,7
4277,2
4278,3
4279,0
4280,6
4281,2
4282,7
4283,0
4284,3
4285,2
4286,7
4287,4
4288,2
4289,0
4290,1
4291,3
4292,4
4293,9
4294,0
4295,0
4296,9
4297,6
4298,6
4299,7
4300,9
4301,1
4302,3
4303,6
4304,9
4305,1
4306,0
4307,4
4308,7
4309,5
4310,9
4311,5
4312,9
4313,4
4314,8
4315,2
4316,8
4317,4
4318,3
4319,6
4320,0
4321,3
4322,2
4323,9
4324,8
4325,6
4326,4
4327,7
4328,0
4329,3
4330,3
4331,2
4332,0
4333,4
4334,7
4335,7
4336,2
4337,8
4338,0
4339,5
4340,6
4341,0
4342,2
4343,1
4344,9
4345,2
4346,0
4347,7
4348,0
4349,0
4350,4
4351,2
4352,8
4353,0
4354,2
4355,2
4356,1
4357,3
4358,8
4359,2
4360,5
4361,7
4362,7
4363,7
4364,8
4365,6
4366,3
4367,3
4368,4
4369,9
4370,9
4371,7
4372,0
4373,0
4374,9
4375,2
4376,3
4377,8
4378,1
4379,4
4380,3
4381,7
4382,2
4383,6
4384,3
4385,8
4386,1
4387,7
4388,6
4389,9
4390,7
4391,4
4392,7
4393,5
4394,0
4395,8
4396,0
4397,2
4398,1
4399,1
4400,4
4401,7
4402,0
4403,1
4404,6
4405,8
4406,9
4407,8
4408,4
4409,5
4410,2
4411,8
4412,8
4413,7
4414,9
4415,0
4416,4
4417,1
4418,6
4419,3
4420,1
4421,4
4422,0
4423,7
4424,1
4425,4
4426,0
4427,5
4428,5
4429,7
4430,8
4431,1
4432,1
4433,9
4434,4
4435,2
4436,5
4437,4
4438,2
4439,7
4440,5
4441,6
4442,8
4443,6
4444,8
4445,5
4446,4
4447,7
4448,2
4449,3
4450,9
4451,2
4452,7
4453,2
4454,8
4455,6
4456,6
4457,0
4458,4
4459,2
4460,5
4461,6
4462,9
4463,5
4464,7
4465,6
4466,5
4467,9
4468,0
4469,2
4470,5
4471,3
4472,9
4473,5
4474,3
4475,2
4476,0
4477,6
4478,6
4479,6
4480,4
4481,9
4482,9
4483,7
4484,7
4485,7
4486,1
4487,0
4488,7
4489,2
4490,7
4491,7
4492,2
4493,9
4494,0
4495,0
4496,9
4497,5
4498,3
4499,6
4500,4
4501,5
4502,6
4503,2
4504,9
4505,4
4506,7
4507,0
4508,8
4509,5
4510,8
4511,0
4512,3
4513,6
4514,8
4515,7
4516,2
4517,1
4518,4
4519,9
4520,0
4521,3
4522,6
4523,8
4524,1
4525,1
4526,9
4527,2
4528,7
4529,2
4530,6
4531,9
4532,1
4533,6
4534,6
4535,6
4536,3
4537,8
4538,4
4539,5
4540,1
4541,8
4542,2
4543,6
4544,4
4545,4
4546,2
4547,2
4548,2
4549,3
4550,7
4551,5
4552,7
4553,2
4554,9
4555,4
4556,3
4557,4
4558,1
4559,4
4560,0
4561,4
4562,9
4563,2
4564,0
4565,6
4566,9
4567,6
4568,1
4569,8
4570,7
4571,1
4572,2
4573,7
4574,3
4575,4
4576,9
4577,8
4578,0
4579,7
4580,1
4581,9
4582,4
4583,6
4584,2
4585,6
4586,1
4587,8
4588,0
4589,6
4590,0
4591,9
4592,0
4593,4
4594,6
4595,8
4596,1
4597,2
4598,2
4599,3
4600,7
4601,0
4602,3
4603,4
4604,2
4605,0
4606,3
4607,0
4608,2
4609,4
4610,0
4611,0
4612,1
4613,0
4614,7
4615,5
4616,6
4617,3
4618,6
4619,8
4620,3
4621,0
4622,6
4623,5
4624,8
4625,9
4626,8
4627,0
4628,7
4629,0
4630,7
4631,5
4632,3
4633,3
4634,3
4635,1
4636,0
4637,8
4638,6
4639,7
4640,7
4641,1
4642,7
4643,3
4644,1
4645,6
4646,6
4647,2
4648,9
4649,2
4650,8
4651,9
4652,3
4653,4
4654,1
4655,1
4656,9
4657,8
4658,4
4659,7
4660,4
4661,4
4662,3
4663,8
4664,2
4665,1
4666,8
4667,9
4668,2
4669,2
4670,5
4671,7
4672,2
4673,6
4674,2
4675,1
4676,8
4677,9
4678,8
4679,8
4680,7
4681,3
4682,4
4683,8
4684,7
4685,5
4686,5
4687,8
4688,5
4689,2
4690,3
4691,3
4692,9
4693,3
4694,9
4695,6
4696,0
4697,3
4698,9
4699,8
4700,6
4701,4
4702,4
4703,7
4704,4
4705,6
4706,7
4707,9
4708,1
4709,9
4710,5
4711,4
4712,8
4713,2
4714,2
4715,3
4716,9
4717,2
4718,0
4719,0
4720,8
4721,5
4722,0
4723,7
4724,0
4725,1
4726,1
4727,9
4728,7
4729,4
4730,1
4731,8
4732,8
4733,1
4734,5
4735,2
4736,6
4737,5
4738,9
4739,8
4740,4
4741,1
4742,9
4743,1
4744,3
4745,8
4746,0
4747,2
4748,9
4749,9
4750,7
4751,0
4752,8
4753,9
4754,3
4755,7
4756,1
4757,2
4758,2
4759,9
4760,4
4761,9
4762,1
4763,4
4764,3
4765,8
4766,7
4767,2
4768,8
4769,8
4770,8
4771,2
4772,6
4773,4
4774,6
4775,4
4776,6
4777,0
4778,9
4779,8
4780,3
4781,3
4782,2
4783,2
4784,2
4785,8
4786,8
4787,0
4788,8
4789,3
4790,3
4791,7
4792,2
4793,7
4794,5
4795,0
4796,0
4797,9
4798,0
4799,1
4800,0
4801,1
4802,4
4803,1
4804,8
4805,9
4806,9
4807,3
4808,2
4809,8
4810,9
4811,6
4812,6
4813,1
4814,9
4815,4
4816,3
4817,2
4818,9
4819,4
4820,1
4821,8
4822,3
4823,9
4824,4
4825,8
4826,9
4827,6
4828,9
4829,9
4830,9
4831,4
4832,3
4833,8
4834,3
4835,0
4836,2
4837,7
4838,4
4839,4
4840,8
4841,2
4842,1
4843,1
4844,6
4845,0
4846,0
4847,6
4848,1
4849,1
4850,3
4851,7
4852,6
4853,0
4854,7
4855,1
4856,2
4857,4
4858,8
4859,0
4860,5
4861,2
4862,9
4863,8
4864,6
4865,9
4866,9
4867,8
4868,8
4869,4
4870,8
4871,2
4872,1
4873,0
4874,3
4875,2
4876,6
4877,2
4878,3
4879,0
4880,0
4881,4
4882,7
4883,4
4884,7
4885,8
4886,9
4887,9
4888,2
4889,8
4890,7
4891,7
4892,2
4893,1
4894,3
4895,6
4896,0
4897,2
4898,8
4899,4
4900,0
4901,9
4902,8
4903,1
4904,3
4905,8
4906,4
4907,0
4908,4
4909,4
4910,4
4911,2
4912,2
4913,6
4914,2
4915,6
4916,5
4917,3
4918,5
4919,9
4920,2
4921,9
4922,1
4923,8
4924,7
4925,8
4926,0
4927,2
4928,5
4929,5
4930,9
4931,7
4932,7
4933,0
4934,2
4935,1
4936,7
4937,3
4938,7
4939,4
4940,3
4941,5
4942,7
4943,1
4944,0
4945,4
4946,2
4947,2
4948,6
4949,2
4950,0
4951,3
4952,5
4953,1
4954,8
4955,7
4956,4
4957,9
4958,0
4959,1
4960,2
4961,0
4962,8
4963,5
4964,6
4965,2
4966,2
4967,2
4968,1
4969,3
4970,8
4971,1
4972,8
4973,0
4974,2
4975,5
4976,9
4977,4
4978,7
4979,8
4980,9
4981,0
4982,7
4983,8
4984,9
4985,7
4986,1
4987,6
4988,1
4989,8
4990,7
4991,1
4992,9
4993,7
4994,7
4995,5
4996,5
4997,9
4998,5
4999,7
5000,6
5001,6
5002,8
5003,2
5004,5
5005,6
5006,1
5007,3
5008,2
5009,2
5010,7
5011,1
5012,6
5013,9
5014,7
5015,9
5016,4
5017,4
5018,8
5019,1
5020,1
5021,8
5022,6
5023,9
5024,2
5025,6
5026,1
5027,5
5028,6
5029,2
5030,1
5031,1
5032,9
5033,2
5034,8
5035,5
5036,9
5037,5
5038,8
5039,2
5040,0
5041,2
5042,7
5043,3
5044,1
5045,4
5046,2
5047,2
5048,2
5049,3
5050,3
5051,4
5052,3
5053,0
5054,7
5055,7
5056,9
5057,9
5058,3
5059,8
5060,9
5061,5
5062,7
5063,3
5064,3
5065,8
5066,8
5067,6
5068,5
5069,3
5070,1
5071,5
5072,9
5073,2
5074,8
5075,6
5076,5
5077,5
5078,1
5079,2
5080,5
5081,4
5082,3
5083,7
5084,4
5085,4
5086,9
5087,0
5088,3
5089,1
5090,6
5091,8
5092,3
5093,8
5094,3
5095,0
5096,4
5097,1
5098,4
5099,6
5100,5
5101,7
5102,2
5103,4
5104,3
5105,8
5106,5
5107,3
5108,4
5109,2
5110,6
5111,5
5112,8
5113,5
5114,1
5115,5
5116,1
5117,6
5118,0
5119,1
5120,2
5121,2
5122,7
5123,5
5124,8
5125,7
5126,3
5127,7
5128,9
5129,0
5130,4
5131,6
5132,1
5133,8
5134,9
5135,1
5136,0
5137,8
5138,5
5139,4
5140,2
5141,2
5142,4
5143,3
5144,5
5145,3
5146,7
5147,4
5148,0
5149,1
5150,3
5151,4
5152,8
5153,9
5154,5
5155,6
5156,6
5157,8
5158,0
5159,1
5160,4
5161,1
5162,0
5163,3
5164,6
5165,8
5166,0
5167,5
5168,3
5169,5
5170,9
5171,7
5172,8
5173,5
5174,6
5175,9
5176,8
5177,6
5178,3
5179,4
5180,6
5181,4
5182,7
5183,1
5184,0
5185,7
5186,4
5187,2
5188,7
5189,7
5190,4
5191,1
5192,5
5193,4
5194,3
5195,5
5196,3
5197,9
5198,7
5199,4
5200,4
5201,9
5202,1
5203,2
5204,6
5205,8
5206,5
5207,4
5208,5
5209,5
5210,9
5211,3
5212,9
5213,1
5214,9
5215,4
5216,0
5217,6
5218,5
5219,3
5220,8
5221,2
5222,1
5223,9
5224,5
5225,3
5226,6
5227,7
5228,0
5229,8
5230,5
5231,4
5232,0
5233,9
5234,2
5235,2
5236,7
5237,7
5238,3
5239,3
5240,8
5241,9
5242,8
5243,0
5244,7
5245,8
5246,2
5247,8
5248,7
5249,9
5250,5
5251,1
5252,6
5253,3
5254,0
5255,7
5256,9
5257,7
5258,0
5259,2
5260,1
5261,5
5262,0
5263,1
5264,8
5265,1
5266,8
5267,4
5268,3
5269,5
5270,8
5271,7
5272,1
5273,6
5274,6
5275,9
5276,7
5277,7
5278,7
5279,2
5280,7
5281,9
5282,1
5283,3
5284,1
5285,8
5286,9
5287,9
5288,2
5289,1
5290,4
5291,9
5292,1
5293,3
5294,9
5295,6
5296,5
5297,4
5298,9
5299,0
5300,1
5301,7
5302,8
5303,1
5304,8
5305,6
5306,3
5307,8
5308,6
5309,4
5310,9
5311,7
5312,8
5313,8
5314,9
5315,8
5316,4
5317,4
5318,7
5319,2
5320,8
5321,5
5322,0
5323,3
5324,6
5325,3
5326,9
5327,5
5328,1
5329,1
5330,6
5331,8
5332,9
5333,1
5334,1
5335,9
5336,3
5337,3
5338,8
5339,8
5340,3
5341,1
5342,7
5343,8
5344,8
5345,5
5346,3
5347,3
5348,8
5349,4
5350,5
5351,1
5352,6
5353,1
5354,7
5355,6
5356,6
5357,8
5358,7
5359,2
5360,7
5361,9
5362,2
5363,2
5364,4
5365,3
5366,5
5367,1
5368,5
5369,3
5370,3
5371,0
5372,6
5373,7
5374,2
5375,9
5376,5
5377,2
5378,6
5379,9
5380,7
5381,1
5382,4
5383,4
5384,7
5385,3
5386,8
5387,1
5388,5
5389,8
5390,4
5391,5
5392,3
5393,2
5394,4
5395,9
5396,9
5397,3
5398,7
5399,2
5400,8
5401,6
5402,3
5403,5
5404,7
5405,0
5406,9
5407,9
5408,0
5409,2
5410,6
5411,4
5412,3
5413,4
5414,3
5415,3
5416,2
5417,5
5418,8
5419,6
5420,9
5421,1
5422,3
5423,3
5424,2
5425,6
5426,4
5427,7
5428,9
5429,6
5430,0
5431,7
5432,6
5433,1
5434,7
5435,6
5436,8
5437,5
5438,6
5439,7
5440,7
5441,9
5442,0
5443,3
5444,3
5445,4
5446,0
5447,4
5448,9
5449,9
5450,0
5451,1
5452,0
5453,4
5454,9
5455,8
5456,5
5457,9
5458,9
5459,5
5460,1
5461,4
5462,9
5463,7
5464,1
5465,3
5466,7
5467,9
5468,0
5469,5
5470,4
5471,8
5472,3
5473,8
5474,5
5475,7
5476,8
5477,1
5478,4
5479,7
5480,7
5481,8
5482,8
5483,2
5484,9
5485,3
5486,8
5487,5
5488,3
5489,1
5490,1
5491,1
5492,8
5493,4
5494,9
5495,3
5496,2
5497,3
5498,2
5499,6
5500,2
5501,4
5502,6
5503,6
5504,1
5505,4
5506,7
5507,5
5508,5
5509,8
5510,2
5511,4
5512,0
5513,2
5514,7
5515,6
5516,5
5517,0
5518,1
5519,1
5520,4
5521,6
5522,1
5523,0
5524,7
5525,9
5526,4
5527,7
5528,4
5529,7
5530,1
5531,0
5532,8
5533,1
5534,9
5535,3
5536,4
5537,7
5538,9
5539,6
5540,7
5541,5
5542,6
5543,5
5544,6
5545,4
5546,4
5547,0
5548,5
5549,1
5550,3
5551,4
5552,0
5553,9
5554,8
5555,6
5556,6
5557,8
5558,1
5559,7
5560,8
5561,9
5562,8
5563,7
5564,5
5565,2
5566,5
5567,2
5568,9
5569,8
5570,5
5571,4
5572,4
5573,6
5574,1
5575,5
5576,6
5577,1
5578,5
5579,1
5580,6
5581,7
5582,7
5583,0
5584,0
5585,3
5586,8
5587,9
5588,7
5589,1
5590,1
5591,2
5592,6
5593,4
5594,1
5595,1
5596,6
5597,4
5598,1
5599,9
5600,9
5601,3
5602,5
5603,0
5604,5
5605,3
5606,6
5607,9
5608,3
5609,1
5610,9
5611,4
5612,8
5613,0
5614,3
5615,3
5616,0
5617,9
5618,5
5619,2
5620,7
5621,1
5622,9
5623,9
5624,2
5625,6
5626,3
5627,0
5628,9
5629,3
5630,5
5631,5
5632,1
5633,7
5634,7
5635,2
5636,8
5637,9
5638,0
5639,2
5640,9
5641,1
5642,9
5643,7
5644,8
5645,0
5646,2
5647,2
5648,0
5649,8
5650,2
5651,6
5652,3
5653,0
5654,7
5655,2
5656,6
5657,7
5658,7
5659,8
5660,9
5661,1
5662,2
5663,2
5664,6
5665,3
5666,5
5667,1
5668,8
5669,2
5670,1
5671,5
5672,3
5673,3
5674,3
5675,9
5676,1
5677,7
5678,3
5679,7
5680,9
5681,4
5682,1
5683,7
5684,8
5685,6
5686,5
5687,3
5688,6
5689,7
5690,6
5691,6
5692,0
5693,4
5694,3
5695,6
5696,3
5697,5
5698,8
5699,5
5700,9
5701,7
5702,4
5703,1
5704,8
5705,2
5706,2
5707,3
5708,7
5709,7
5710,7
5711,6
5712,0
5713,1
5714,0
5715,0
5716,9
5717,6
5718,5
5719,2
5720,1
5721,0
5722,5
5723,5
5724,8
5725,0
5726,3
5727,1
5728,5
5729,6
5730,2
5731,9
5732,1
5733,9
5734,0
5735,2
5736,1
5737,3
5738,9
5739,2
5740,6
5741,1
5742,0
5743,4
5744,1
5745,1
5746,6
5747,0
5748,7
5749,2
5750,4
5751,2
5752,0
5753,0
5754,7
5755,9
5756,8
5757,6
5758,3
5759,1
5760,2
5761,2
5762,2
5763,1
5764,8
5765,0
5766,6
5767,0
5768,7
5769,3
5770,1
5771,9
5772,9
5773,1
5774,6
5775,7
5776,5
5777,0
5778,7
5779,9
5780,8
5781,6
5782,6
5783,5
5784,9
5785,9
5786,3
5787,9
5788,7
5789,2
5790,5
5791,8
5792,5
5793,3
5794,9
5795,2
5796,3
